OrderID,IdentityFeature1,IdentityFeature2,IdentityFeature3,IdentityFeature4,IdentityFeature5,IdentityFeature6,IdentityFeature7,IdentityFeature8,IdentityFeature9,IdentityFeature10,IdentityFeature11,IdentityFeature12,IdentityFeature13,IdentityFeature14,IdentityFeature15,IdentityFeature16,IdentityFeature17,IdentityFeature18,IdentityFeature19,IdentityFeature20,IdentityFeature21,IdentityFeature22,IdentityFeature23,IdentityFeature24,IdentityFeature25,IdentityFeature26,IdentityFeature27,IdentityFeature28,IdentityFeature29,IdentityFeature30,IdentityFeature31,IdentityFeature32,IdentityFeature33,IdentityFeature34,IdentityFeature35,IdentityFeature36,IdentityFeature37,IdentityFeature38,DeviceOS,DeviceModel
3080160,-5.0,129457.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,215.0,225.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,5120x2880,match_status:2,T,F,F,F,desktop,MacOS
3142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493849,-5.0,17858.0,,,0.0,0.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,15.0,193.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3340743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022082,0.0,45872.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,548.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3131822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111538,-5.0,291124.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3361730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106142,-5.0,173029.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
2996314,-5.0,352136.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3509444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503895,-5.0,228816.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,529.0,161.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1366x767,match_status:2,T,F,T,T,desktop,Trident/7.0
3472521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016330,0.0,70132.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,633.0,600.0,,,,,,,,Found,Found,iOS 11.1.1,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
3516571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372384,-5.0,432335.0,0.0,0.0,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
2990501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446798,-5.0,400607.0,0.0,0.0,28.0,-100.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,F,mobile,
3574247,-5.0,41716.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3487002,-5.0,257911.0,,,2.0,-10.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,417.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3020152,0.0,289784.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,299.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3478957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267581,-5.0,215084.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,Samsung/SM-G531H,,,,F,F,T,F,mobile,SAMSUNG SM-G531H Build/LMY48B
3532886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388842,-5.0,29656.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,Android 8.1.0,chrome 65.0 for android,24.0,2562x1442,match_status:2,T,F,T,F,mobile,Pixel XL Build/OPM1.171019.021
3277538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096138,-5.0,75109.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3196503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380183,-5.0,308.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,548.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3425968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540446,-5.0,108502.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,122.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3197088,-20.0,286448.0,,,1.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3262351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235705,-5.0,85106.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3073678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074657,-10.0,70671.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,Windows 8.1,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
3208762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374131,-5.0,77396.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3326922,-20.0,29369.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3253437,-5.0,474358.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3129908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558300,-5.0,109038.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,15.0,312.0,214.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
3178697,-5.0,354312.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,192.0,,608.0,121.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3486714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227529,-10.0,350476.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3104167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221001,-25.0,173684.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,205.0,,410.0,446.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,
3444285,-5.0,136594.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,548.0,146.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3553037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141604,-5.0,59955.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
3286073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111438,0.0,176052.0,0.0,0.0,26.0,-100.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,410.0,600.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,rv:11.0
3153146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080084,-5.0,208736.0,,,2.0,-8.0,,,,,100.0,Found,49.0,-300.0,New,NotFound,166.0,15.0,352.0,280.0,,,,,,,,New,NotFound,Mac OS X 10_12,safari generic,24.0,1920x1080,match_status:2,T,F,F,F,desktop,MacOS
3290948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276197,-10.0,20178.0,0.0,0.0,-5.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,410.0,600.0,,,,,,,,Found,Found,Windows 10,firefox,24.0,1366x768,match_status:2,T,F,T,T,desktop,rv:56.0
3102562,-5.0,38209.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,2160x1440,match_status:2,T,F,T,T,desktop,Windows
3114611,0.0,216001.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
3495412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426625,-5.0,297702.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,484.0,122.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-D693n Build/LRX22G
3072285,-5.0,236225.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,312.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3509324,-35.0,128956.0,,,0.0,0.0,,,,,100.0,NotFound,62.0,-360.0,Unknown,,166.0,,410.0,214.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,F,F,desktop,Windows
3495585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411198,-5.0,267277.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,427.0,127.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
3207758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081555,-15.0,19768.0,0.0,0.0,0.0,-79.0,5.0,-33.0,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,562.0,549.0,561.0,14.0,IP_PROXY:TRANSPARENT,15.0,287.0,184.0,Found,Found,Found,Windows 7,chrome 56.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3027110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194355,-5.0,228248.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3001433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056113,0.0,67909.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,3840x2160,match_status:2,T,F,T,T,desktop,MacOS
3050040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113358,-5.0,149029.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3350175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039804,0.0,132943.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-E500M Build/KTU84P
3100687,-5.0,107424.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,277.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
2990801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069291,0.0,67463.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,410.0,277.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-N920T Build/NRD90M
3380971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443840,-60.0,7147.0,0.0,0.0,0.0,0.0,25.0,-47.0,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,161.0,228.0,14.0,IP_PROXY:TRANSPARENT,11.0,426.0,147.0,Found,Found,Found,Windows 7,chrome 64.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3163309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526044,-5.0,4734.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 66.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3421745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140894,-5.0,513060.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3479016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294864,-20.0,406148.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3132215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256899,-5.0,320522.0,,,8.0,-100.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,12.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-N920G Build/NRD90M
3467372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141233,-5.0,64274.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,622.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3334499,-5.0,99258.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3078750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002864,-5.0,288198.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 56.0,,,,F,F,T,T,desktop,Windows
3226350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440456,-5.0,98897.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3178804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125132,-5.0,16586.0,0.0,0.0,10.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,197.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3222964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221189,-20.0,383970.0,,,6.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,484.0,507.0,,,,,,,,New,NotFound,,Generic/Android 7.0,,,,F,F,F,F,mobile,rv:58.0
3199147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167227,-20.0,167950.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-T560 Build/KTU84P
3079589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
